what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1344606277846
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1344606277989
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344606278870
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1344606331543
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1344606337523
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344606385779
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344606385942
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1344606466951
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344606467191
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344606467233
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344606482192
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1344606549799
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344606558609
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1344606610689
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344606610901
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344606610941
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344606614756
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344606636464
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344606679851
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344606684067
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344606686049
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344606692876
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344606709255
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344606710893
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344606715251
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344606724528
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344606736276
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344606786124
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344606788142
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344606833171
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344606834473
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344606867720
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344606868508
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344606869862
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344606922218
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344606955423
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344606955846
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.toggleOverwrite",1344606976160
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.toggleOverwrite",1344606977420
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1344606988584
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344606992612
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344607010856
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344607015312
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344607032097
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344607032220
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344607039262
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344607039576
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344607039764
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344607039916
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344607040101
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344607040594
